customer_id,name,city,region,industry,signup_date
37150,Indali Jha,Bahraich,South,Retail,2023-11-04
37151,Radha Deshmukh,Rajpur Sonarpur,East,Education,2025-11-01
37152,Ijaya Baria,Vijayawada,South,Technology,2023-10-07
37153,Tanish Memon,Chittoor,North,Finance,2024-05-30
37154,Bimala Gokhale,Udaipur,East,Education,2026-01-08
37155,Vivaan Minhas,Ratlam,East,Education,2024-02-06
37156,Omisha Tank,Parbhani,West,Finance,2024-12-20
37157,Indrajit Prasad,Jalgaon,North,Healthcare,2023-11-14
37158,Ekiya Kurian,Danapur,East,Manufacturing,2024-12-28
37159,Nandini Joshi,Shahjahanpur,North,Education,2026-02-09
37160,Simon Sani,Tadipatri,North,Education,2024-04-11
37161,Ikbal Vohra,Bhind,West,Education,2024-02-10
37162,Yash Chakrabarti,Sasaram,East,Finance,2025-02-19
37163,Kashish Sarna,Bidhannagar,South,Manufacturing,2024-07-24
37164,Raagini Mitra,Parbhani,West,Retail,2025-02-13
37165,Keya Varghese,Muzaffarpur,South,Healthcare,2024-08-15
37166,Samaksh Bath,Alappuzha,South,Healthcare,2023-05-26
37167,Siddharth Raj,Sambalpur,East,Retail,2023-05-01
37168,Wazir Raj,Kharagpur,South,Finance,2025-04-04
37169,Prisha Banik,Saharanpur,East,Finance,2026-02-13
37170,David Kamdar,Siwan,North,Education,2026-01-03
37171,Gagan Verma,Chennai,West,Technology,2024-02-09
37172,Amruta Goda,Singrauli,East,Manufacturing,2024-07-01
37173,Arunima Hayre,Katihar,North,Retail,2023-09-09
37174,Neel Bhatt,Coimbatore,North,Education,2023-09-09
37175,Dalaja Zachariah,Nangloi Jat,West,Retail,2023-07-11
37176,Bimala Kakar,Nanded,East,Healthcare,2025-10-06
37177,Unni Peri,Solapur,East,Technology,2025-04-08
37178,Frado Vig,Hyderabad,South,Manufacturing,2024-10-12
37179,Jasmit Raman,Guwahati,East,Education,2024-09-10
37180,Logan Bawa,Aizawl,West,Education,2023-11-05
37181,Jeevika Kohli,Jammu,West,Technology,2024-05-15
37182,Nidra Raghavan,North Dumdum,South,Healthcare,2025-10-21
37183,Harshil Contractor,Ratlam,West,Retail,2024-06-01
37184,Tristan Chada,Mathura,East,Finance,2024-03-09
37185,Dev Dubey,Chennai,West,Education,2024-09-02
37186,Ekaraj Reddy,Khammam,East,Finance,2026-02-20
37187,Megha Deshpande,Ramgarh,South,Education,2024-02-18
37188,Ojas Amble,Jhansi,North,Education,2023-12-20
37189,Chameli Mutti,Nagpur,East,Retail,2024-01-04
37190,Devansh Kashyap,Siliguri,North,Manufacturing,2025-03-08
37191,Libni Prabhu,Kulti,West,Retail,2023-03-30
37192,Saumya Narang,Silchar,South,Education,2025-08-08
37193,Samesh Pall,Kolkata,South,Education,2025-08-01
37194,Ishita Chakrabarti,Muzaffarnagar,North,Education,2025-07-02
37195,Amol Keer,Anantapur,South,Technology,2025-03-26
37196,Harshil Sahota,Jhansi,North,Technology,2024-03-24
37197,Naksh Sood,Pune,East,Education,2024-10-06
37198,Ikshita Peri,Hosur,North,Manufacturing,2025-01-22
37199,Onveer Jain,Tiruvottiyur,West,Healthcare,2024-02-12
37200,Arin Keer,Purnia,East,Manufacturing,2025-10-14
37201,Chavvi Patil,Vasai-Virar,West,Manufacturing,2024-05-15
37202,Sneha Ahuja,Munger,South,Healthcare,2025-11-28
37203,Ekavir Sarna,Shimla,East,Manufacturing,2024-07-13
37204,Janya Kalita,Thanjavur,West,Finance,2023-12-25
37205,Anvi Choudhury,Panchkula,North,Technology,2023-07-15
37206,Odika Singh,Noida,West,Retail,2026-01-25
37207,Dev Pandit,Bulandshahr,South,Healthcare,2024-09-02
37208,Warhi Vyas,Bihar Sharif,North,Manufacturing,2023-09-14
37209,Gagan Singhal,Secunderabad,East,Retail,2023-09-11
37210,Ishwar Balakrishnan,Kota,East,Healthcare,2024-05-17
37211,Tara Varughese,Hajipur,North,Manufacturing,2024-05-19
37212,Anay Rattan,Bhilai,West,Manufacturing,2024-01-15
37213,Zaitra Khalsa,Dindigul,East,Education,2025-06-12
37214,Max Bhardwaj,Shimla,North,Technology,2025-02-03
37215,Dipta Wadhwa,Jorhat,North,Healthcare,2026-02-19
37216,Ekaja Chad,Sultan Pur Majra,West,Retail,2024-08-12
37217,Avni Raghavan,Jammu,North,Manufacturing,2024-04-03
37218,Arin Sem,Tadipatri,West,Manufacturing,2023-08-19
37219,Praneel Sood,Nagaon,South,Education,2023-04-22
37220,Urvi Choudhary,Rewa,West,Healthcare,2023-06-07
37221,Ekanta Bhalla,Alwar,West,Finance,2025-10-17
37222,Warhi D’Alia,Raichur,North,Healthcare,2025-04-07
37223,Farhan Comar,Chandrapur,East,Retail,2023-10-13
37224,Siya Patel,Hosur,South,Education,2025-03-02
37225,Laksh Hari,Varanasi,East,Education,2024-08-07
37226,Devansh Chowdhury,Bhilwara,West,Finance,2023-08-25
37227,Yachana Varty,Motihari,North,Education,2025-01-02
37228,Arunima Ramanathan,Nashik,East,Finance,2024-06-05
37229,Anay Yogi,Morbi,West,Education,2024-06-10
37230,Christopher Ramakrishnan,Suryapet,East,Finance,2023-10-28
37231,Jai Choudhry,Bongaigaon,South,Manufacturing,2025-10-20
37232,Gaurangi Ram,Vellore,North,Healthcare,2025-02-02
37233,Timothy Borde,Jamshedpur,East,Technology,2025-09-07
37234,Triveni Kibe,Kishanganj,South,Healthcare,2025-11-09
37235,Nisha Deep,Nellore,East,Retail,2026-01-17
37236,Devika Bedi,Agra,West,Manufacturing,2023-08-19
37237,Krisha Mangat,Uluberia,North,Retail,2023-12-18
37238,Karan Nagar,Varanasi,North,Healthcare,2023-12-30
37239,Darsh Loyal,Gaya,North,Education,2025-01-13
37240,Ranveer Chatterjee,Muzaffarpur,East,Technology,2024-01-17
37241,Lila Karan,Vasai-Virar,South,Healthcare,2023-05-07
37242,Ishaan Wali,Malegaon,East,Education,2023-11-30
37243,Fariq Thakur,New Delhi,East,Retail,2025-07-11
37244,Hema Bajaj,Satna,North,Education,2025-10-16
37245,Bhavya Subramanian,Mahbubnagar,North,Technology,2025-06-17
37246,Arjun Zacharia,Gudivada,West,Technology,2025-04-25
37247,Wakeeta Parekh,Ahmedabad,East,Retail,2023-04-02
37248,Harrison Bhasin,Nellore,North,Retail,2024-12-02
37249,Harsh Mahal,Rourkela,West,Technology,2023-10-09
37250,Hardik Nagar,Sultan Pur Majra,West,Retail,2025-01-07
37251,Zaid Vohra,Ballia,West,Manufacturing,2025-01-11
37252,Zehaan Soman,Kochi,West,Education,2025-05-08
37253,Onveer Tandon,Ichalkaranji,West,Finance,2025-04-12
37254,Ekta Sathe,Haridwar,West,Technology,2024-04-10
37255,Kritika Chandran,Mango,South,Retail,2025-08-30
37256,Jacob Pandit,Kamarhati,North,Healthcare,2023-08-04
37257,Gavin Zacharia,Kadapa,North,Education,2024-01-25
37258,Lila Bedi,Karimnagar,North,Healthcare,2024-09-07
37259,Wahab Tata,Gopalpur,South,Finance,2025-07-13
37260,Shivani Mahajan,Amritsar,South,Technology,2024-02-09
37261,Pahal Bassi,Danapur,North,Technology,2025-12-11
37262,Nandini Nayak,Coimbatore,West,Technology,2025-09-05
37263,Upkaar Gade,Belgaum,North,Manufacturing,2023-06-27
37264,Yashasvi Grewal,Ghaziabad,West,Retail,2024-05-27
37265,Arjun Wagle,Navi Mumbai,West,Finance,2024-10-21
37266,Wridesh Dayal,Haldia,North,Retail,2025-06-07
37267,Aadi Agate,Navi Mumbai,North,Retail,2025-08-14
37268,Hema Ravi,Bahraich,North,Retail,2025-07-02
37269,Ekaja Pandit,Patiala,North,Retail,2025-06-23
37270,Dayamai Sane,Kakinada,North,Technology,2024-10-02
37271,Christopher Luthra,Ludhiana,West,Retail,2023-11-23
37272,Vedhika Mangal,Udupi,West,Healthcare,2025-09-19
37273,Charvi Char,Ghaziabad,East,Technology,2025-10-19
37274,Teerth Karnik,Bidar,East,Education,2025-05-23
37275,Balendra Bala,Mysore,East,Healthcare,2025-08-31
37276,Girish Nagi,Udaipur,West,Finance,2024-11-07
37277,Prisha Hayre,Kalyan-Dombivli,North,Healthcare,2026-01-17
37278,Jeevika Shere,Jamalpur,East,Retail,2024-12-07
37279,Zinal Kohli,Warangal,North,Healthcare,2024-07-26
37280,Elijah Chaudhuri,Shimla,South,Finance,2023-05-01
37281,Vasana Dua,Kozhikode,East,Finance,2024-03-29
37282,Ishaan Uppal,Srikakulam,East,Manufacturing,2024-04-04
37283,Yasti Ganguly,Kota,South,Finance,2023-10-26
37284,Eshana Varghese,Rajpur Sonarpur,South,Manufacturing,2026-01-23
37285,Jeremiah Ramakrishnan,Ichalkaranji,South,Finance,2025-08-05
37286,Ekanta Rajagopal,Morbi,East,Finance,2024-06-06
37287,Vasudha Nazareth,Ambattur,East,Healthcare,2025-08-29
37288,Mohini Kota,Agartala,North,Education,2023-10-20
37289,Samar Minhas,Jalgaon,East,Education,2025-09-05
37290,Laban Mishra,Dehri,East,Technology,2025-08-28
37291,Chandresh Bava,Junagadh,South,Healthcare,2023-07-20
37292,Manbir Kapoor,Karnal,South,Education,2025-03-28
37293,Sara Setty,Buxar,South,Education,2025-03-17
37294,Vasana Kata,Kishanganj,East,Technology,2025-12-21
37295,Daniel Tak,Gorakhpur,South,Healthcare,2025-08-24
37296,Sanaya Borde,Phagwara,North,Finance,2026-02-04
37297,Panini Ratta,Bilaspur,South,Finance,2024-09-22
37298,Lakshmi Raman,Delhi,East,Retail,2026-01-12
37299,Mahika Garg,Latur,North,Manufacturing,2023-10-10
37300,Daksh Nagy,Amroha,East,Healthcare,2025-09-11
37301,Ayush Basu,Panihati,South,Education,2025-03-20
37302,Harita Apte,Pudukkottai,East,Healthcare,2023-12-13
37303,Ishita Loke,Kota,East,Manufacturing,2026-02-05
37304,Gaurangi Dani,Siliguri,West,Technology,2024-11-22
37305,Kala Sundaram,Varanasi,North,Education,2023-10-24
37306,Hiral Dugar,Khammam,South,Manufacturing,2023-08-17
37307,Vanya Shroff,Kumbakonam,North,Technology,2024-12-04
37308,Rayaan Parmar,Bhusawal,South,Manufacturing,2025-03-11
37309,Sai Basak,Tiruchirappalli,East,Manufacturing,2024-12-03
37310,Ria Chaudhary,Kottayam,East,Healthcare,2025-10-03
37311,Nathaniel Narayan,Bhimavaram,West,Technology,2025-05-03
37312,Azaan Lanka,Ozhukarai,West,Healthcare,2023-04-10
37313,Henry Narasimhan,Sonipat,East,Manufacturing,2024-10-08
37314,Lavanya Ratta,Bhilai,North,Retail,2023-07-30
37315,Indira Kakar,Madanapalle,North,Technology,2023-08-31
37316,Amaira Ratta,Kota,South,Manufacturing,2023-12-18
37317,Ekavir Narain,Noida,South,Retail,2023-12-11
37318,George Goswami,Kirari Suleman Nagar,West,Finance,2023-05-06
37319,Anirudh Hegde,Danapur,West,Manufacturing,2023-09-21
37320,Kabir Dugal,Bhind,South,Healthcare,2023-03-31
37321,Garima Kibe,Danapur,North,Education,2024-07-22
37322,Faraj Tiwari,Akola,South,Retail,2023-06-27
37323,Hemal Pingle,Karimnagar,West,Education,2025-03-31
37324,Robert Sant,Asansol,South,Healthcare,2024-04-09
37325,Gaurav Sani,Hazaribagh,North,Finance,2024-01-16
37326,Bakhshi Amble,Tiruvottiyur,North,Technology,2023-09-13
37327,Vedant Chand,Ambarnath,North,Education,2023-08-04
37328,Thomas Lad,Bettiah,East,Manufacturing,2025-05-03
37329,Anmol Pingle,Amroha,North,Technology,2023-12-10
37330,Ishita Saini,Pudukkottai,West,Retail,2026-03-17
37331,Chaaya Krish,Ambattur,West,Education,2025-11-15
37332,Janya Pai,Bhavnagar,North,Education,2024-02-13
37333,Dayita Bava,Rajpur Sonarpur,East,Finance,2025-08-14
37334,Janaki Dyal,Muzaffarnagar,West,Finance,2025-10-25
37335,Jacob Kapadia,Bhatpara,East,Retail,2025-06-28
37336,Saksham Chander,Kadapa,North,Manufacturing,2024-01-16
37337,Chaitaly Buch,Jalgaon,West,Retail,2024-01-03
37338,Samesh Brahmbhatt,Muzaffarnagar,North,Healthcare,2023-04-29
37339,Dhruv Wagle,Panipat,East,Healthcare,2023-03-26
37340,Pranit Lad,Karawal Nagar,West,Healthcare,2024-09-30
37341,Charles Devan,Kirari Suleman Nagar,South,Healthcare,2025-07-18
37342,Gauri Krishnan,Nagaon,East,Retail,2024-11-27
37343,Aishani Sehgal,Tadepalligudem,South,Education,2025-07-18
37344,Umang Lata,Bulandshahr,East,Retail,2024-10-01
37345,Triya Kibe,Ranchi,East,Healthcare,2023-05-26
37346,Zayyan Anand,Narasaraopet,South,Technology,2024-02-01
37347,Harini Nath,Tadepalligudem,North,Finance,2025-12-23
37348,Aayush Taneja,Faridabad,South,Manufacturing,2023-09-09
37349,Harsh Shere,Mumbai,South,Finance,2024-01-28
37350,Ayush Pandit,Salem,East,Healthcare,2025-03-31
37351,Ria Pillai,Siliguri,South,Technology,2023-11-27
37352,Peter Padmanabhan,Bhagalpur,North,Finance,2025-09-13
37353,Bhavna Vasa,Mathura,North,Technology,2025-05-02
37354,Pushti More,Malegaon,North,Finance,2023-09-14
37355,Gaurang Padmanabhan,Avadi,North,Technology,2024-01-21
37356,Arin Batra,Tirupati,West,Technology,2024-10-29
37357,Ridhi Thaman,Etawah,North,Education,2025-04-28
37358,Pallavi Babu,Machilipatnam,South,Education,2025-09-04
37359,Qushi Nath,Bihar Sharif,East,Technology,2024-04-24
37360,Zilmil Sant,Mau,East,Manufacturing,2023-07-18
37361,Ikbal Lad,Mysore,South,Manufacturing,2025-05-05
37362,Varsha Shukla,Bhagalpur,East,Education,2024-03-24
37363,Chakradev Bora,Khora ,East,Manufacturing,2025-07-05
37364,Chanchal Madan,Burhanpur,East,Technology,2023-08-28
37365,Elijah Mahal,Munger,East,Education,2025-12-23
37366,George Kapur,Khammam,West,Education,2025-10-05
37367,Inaya Parikh,Bally,East,Manufacturing,2025-02-05
37368,Lohit Dasgupta,Pune,West,Retail,2024-02-29
37369,Isaac Memon,Muzaffarnagar,West,Finance,2023-04-02
37370,Raghav Bahl,Bhilai,North,Education,2024-10-23
37371,Qasim Chakrabarti,Nadiad,South,Technology,2024-12-03
37372,Mitesh Tiwari,Dewas,West,Education,2023-10-26
37373,Upkaar Dugal,Tezpur,South,Education,2023-09-01
37374,Yuvraj Memon,Anantapur,South,Manufacturing,2024-02-11
37375,Aadhya Tailor,Patna,South,Education,2023-12-28
37376,Omisha Mand,Purnia,North,Technology,2025-09-10
37377,Wishi Chander,Junagadh,North,Healthcare,2025-11-05
37378,Kevin Loyal,Dewas,East,Education,2024-10-09
37379,Tristan Raghavan,Ghaziabad,West,Education,2025-07-13
37380,Anirudh Wable,Bhatpara,West,Manufacturing,2023-07-21
37381,Vinaya Anne,Howrah,South,Manufacturing,2023-11-26
37382,Samarth Bumb,Hospet,West,Retail,2025-11-29
37383,Wridesh Rastogi,Tezpur,North,Manufacturing,2024-11-10
37384,Anirudh Dasgupta,Rampur,South,Retail,2024-03-29
37385,Nirja Gulati,Pune,South,Retail,2024-03-20
37386,Dalbir Ahuja,Gaya,North,Education,2024-10-27
37387,Nilima Ratti,Rohtak,North,Retail,2024-07-04
37388,Kritika Rama,Sasaram,West,Finance,2024-09-01
37389,Ranbir Chaudhry,Anantapuram,East,Technology,2024-09-23
37390,Yuvraj Lad,Sikar,West,Healthcare,2025-07-10
37391,Nikita Rattan,Gurgaon,South,Manufacturing,2023-11-29
37392,Meghana Kadakia,Muzaffarnagar,West,Manufacturing,2024-10-31
37393,Pallavi Shankar,Chandigarh,South,Education,2024-05-16
37394,Balveer Natarajan,Mumbai,West,Retail,2024-07-24
37395,Edhitha Prashad,Ambala,South,Healthcare,2023-10-24
37396,Nitesh Bali,Bathinda,East,Technology,2024-03-23
37397,George Arya,Panvel,East,Technology,2025-02-04
37398,Anika Yadav,Gorakhpur,North,Manufacturing,2024-06-10
37399,Panini Ramakrishnan,Bhilwara,South,Manufacturing,2026-02-14
37400,Reva Sehgal,Kulti,South,Manufacturing,2025-03-18
37401,Ansh Sahni,Pali,West,Healthcare,2024-08-18
37402,Xavier Kohli,Hindupur,West,Manufacturing,2024-10-18
37403,Warjas Kar,Kishanganj,South,Retail,2026-03-06
37404,Simon Suri,Dehradun,North,Education,2023-06-12
37405,Matthew Banik,Kavali,East,Finance,2025-05-17
37406,Faqid Pal,Saharsa,North,Technology,2023-07-04
37407,Diya Lalla,Loni,East,Finance,2025-12-12
37408,Inaya Parekh,Sri Ganganagar,South,Healthcare,2024-03-07
37409,Ridhi Shroff,Patiala,North,Retail,2024-04-08
37410,Jairaj Nair,Adoni,East,Healthcare,2024-09-02
37411,Charita Jain,Chinsurah,West,Finance,2024-06-25
37412,Yasti Deshmukh,North Dumdum,South,Finance,2023-05-22
37413,Widisha Ghose,Tiruchirappalli,East,Education,2025-01-12
37414,Chakrika Sabharwal,Mangalore,East,Healthcare,2024-01-21
37415,Anamika Raju,Udaipur,West,Finance,2024-07-24
37416,Samar Bail,Vijayawada,West,Finance,2026-03-12
37417,Mekhala Kuruvilla,Pimpri-Chinchwad,East,Healthcare,2024-03-23
37418,Daniel Kurian,Jaipur,East,Finance,2023-09-20
37419,Shivansh Natarajan,Purnia,North,Retail,2023-06-30
37420,Zaid Chandran,Shahjahanpur,West,Retail,2024-01-03
37421,Atharv Tella,Tinsukia,North,Manufacturing,2024-09-02
37422,Neel Kakar,Unnao,South,Healthcare,2024-07-01
37423,Manya Koshy,Bhalswa Jahangir Pur,South,Finance,2026-01-14
37424,Amara More,Ramgarh,West,Technology,2025-09-02
37425,Azaan Sahota,Bathinda,South,Finance,2023-07-11
37426,Chameli Keer,Rourkela,West,Retail,2024-07-04
37427,Widisha Rattan,Tiruvottiyur,North,Healthcare,2024-12-21
37428,Vamakshi Palla,Ambarnath,North,Healthcare,2024-11-16
37429,Aarini Rajagopal,Tadepalligudem,West,Retail,2023-11-27
37430,Ojas Bains,Mathura,East,Education,2025-04-12
37431,Upasna Balay,Dindigul,East,Healthcare,2025-08-24
37432,Falan Khatri,Sagar,East,Education,2025-10-15
37433,Jairaj Sani,Tezpur,South,Healthcare,2024-12-31
37434,Jagrati Pandit,Amravati,North,Retail,2025-11-22
37435,Jhalak Keer,Pallavaram,North,Healthcare,2025-05-12
37436,Gavin Devan,Bally,North,Technology,2026-01-25
37437,Maanav Arya,Avadi,North,Technology,2026-02-22
37438,Sanya Grewal,Farrukhabad,South,Manufacturing,2025-06-21
37439,Baljiwan Sodhi,Hajipur,East,Healthcare,2023-06-26
37440,Naveen Grover,Navi Mumbai,East,Retail,2024-10-07
37441,Rishi Shah,Sagar,North,Retail,2023-09-16
37442,Eta Nazareth,Kozhikode,East,Retail,2023-11-16
37443,Vrinda Sura,Dhanbad,West,Retail,2024-03-29
37444,Sai Kaur,Tezpur,South,Healthcare,2025-02-14
37445,Kiaan Mall,Gurgaon,East,Finance,2026-03-20
37446,Faraj Tandon,Gurgaon,East,Retail,2023-06-13
37447,Abdul Bhattacharyya,Nadiad,West,Technology,2024-05-13
37448,Suhani Agrawal,Bhubaneswar,South,Healthcare,2025-11-01
37449,Omya Kala,Aurangabad,South,Education,2023-04-10
37450,Atharv Chandran,Akola,West,Retail,2025-06-20
37451,Gaurika Salvi,Hajipur,East,Education,2023-06-03
37452,Avi Divan,Nagercoil,South,Finance,2024-09-08
37453,Varenya Uppal,Phagwara,West,Technology,2023-05-22
37454,Advik Sem,Ongole,North,Manufacturing,2023-09-01
37455,Harshil Kar,Hazaribagh,North,Healthcare,2023-10-12
37456,Krishna Guha,Kottayam,East,Education,2025-10-23
37457,Falguni Nagi,South Dumdum,East,Technology,2025-03-10
37458,Sneha Talwar,Vasai-Virar,West,Retail,2024-09-01
37459,Janani Varkey,Silchar,North,Education,2025-07-30
37460,Lakshmi Yadav,Deoghar,South,Healthcare,2025-05-01
37461,Bhanumati Das,Nanded,North,Manufacturing,2023-11-09
37462,Vidhi Divan,Anantapuram,East,Education,2024-08-29
37463,Lohit Mani,Madurai,West,Retail,2023-12-30
37464,Rushil Mody,Bhiwani,West,Manufacturing,2025-04-21
37465,Aayush Saxena,Jalgaon,West,Finance,2025-10-20
37466,Sudiksha Sama,Alappuzha,North,Education,2025-07-14
37467,Kai Devan,Suryapet,East,Manufacturing,2025-12-07
37468,Tarak Bera,Alappuzha,West,Technology,2023-08-13
37469,Diya Sur,Nandyal,East,Manufacturing,2024-04-15
37470,Lekha Narasimhan,Barasat,West,Healthcare,2026-01-25
37471,Chaaya Konda,Purnia,South,Healthcare,2023-09-24
37472,Banjeet Babu,Ichalkaranji,West,Manufacturing,2023-10-27
37473,Finn Chada,Anantapur,South,Retail,2024-10-24
37474,Shivani Rau,Muzaffarpur,West,Retail,2025-12-17
37475,Matthew Choudhry,Thanjavur,North,Technology,2024-07-01
37476,Mohammed Wable,Raiganj,South,Finance,2024-11-28
37477,Rachana Sastry,Vellore,South,Retail,2025-09-10
37478,Barkha Kamdar,Pimpri-Chinchwad,North,Finance,2024-02-09
37479,Keya Jhaveri,Shivpuri,West,Education,2023-08-18
37480,Chakradhar Manda,Naihati,East,Finance,2025-03-31
37481,Sathvik Dash,Junagadh,North,Healthcare,2025-06-30
37482,Anya Dalal,Ballia,East,Technology,2026-02-12
37483,Ria Arya,Ambattur,North,Education,2026-01-20
37484,Abeer Sandal,Buxar,North,Healthcare,2025-06-12
37485,Vidhi Subramanian,Tadipatri,East,Healthcare,2025-03-26
37486,Bhavika Ratta,Parbhani,North,Retail,2024-08-13
37487,Chanakya Bhatt,Mathura,South,Retail,2025-02-08
37488,Kabir Rajan,Bhavnagar,West,Healthcare,2024-06-04
37489,Noah Sangha,Tiruvottiyur,South,Finance,2023-09-02
37490,Banjeet Bakshi,Rohtak,North,Finance,2024-02-26
37491,Charles Narula,Eluru,West,Manufacturing,2023-05-31
37492,Jeet Krish,Gwalior,West,Manufacturing,2023-05-30
37493,Dipta Tata,Jhansi,West,Technology,2025-10-06
37494,Bimala Sibal,Bhilwara,South,Education,2025-11-19
37495,Lavanya Sachar,Asansol,North,Education,2024-12-06
37496,Indira Handa,Mirzapur,South,Technology,2023-09-04
37497,Amaira Chadha,Jalandhar,West,Retail,2025-05-03
37498,Jagdish Nori,Morbi,East,Finance,2024-01-27
37499,Krisha Saraf,Kumbakonam,East,Healthcare,2025-12-23
37500,Devansh Yadav,Kavali,North,Manufacturing,2025-06-19
37501,Garima Reddy,Agartala,South,Manufacturing,2024-07-04
37502,Ishani Kala,Shimla,East,Retail,2025-07-05
37503,Tarak Prashad,Jalandhar,West,Finance,2025-01-12
37504,Veer Nigam,Rajpur Sonarpur,North,Retail,2024-01-16
37505,Garima Raju,Malda,North,Manufacturing,2025-04-29
37506,Mason Jayaraman,Phagwara,East,Retail,2023-10-29
37507,Isaac Hayer,Rajpur Sonarpur,East,Education,2023-12-30
37508,Vinaya Dutta,Bilaspur,East,Technology,2025-01-27
37509,Unnati Chowdhury,Bharatpur,South,Healthcare,2024-03-03
37510,Victor Gopal,Parbhani,East,Technology,2023-09-24
37511,Mahika Tara,Ramagundam,South,Education,2024-10-21
37512,Tanish Yohannan,Vellore,South,Education,2025-01-04
37513,Veer Dasgupta,Rajkot,North,Retail,2024-06-12
37514,Ikbal D’Alia,Panipat,East,Manufacturing,2023-06-12
37515,Baljiwan Gour,Saharsa,North,Technology,2023-06-05
37516,Chatresh Pathak,Meerut,East,Manufacturing,2024-01-15
37517,Amrita Choudhury,Gaya,North,Healthcare,2023-10-31
37518,Mekhala Mutti,Surat,North,Finance,2025-04-26
37519,Osha Kibe,Jaunpur,South,Education,2025-02-02
37520,Jalsa Sekhon,Loni,West,Retail,2025-04-16
37521,Deepa Sehgal,Hapur,North,Education,2023-04-01
37522,Advay Khurana,Nandyal,North,Technology,2023-12-15
37523,Vanya Sinha,North Dumdum,East,Manufacturing,2023-07-07
37524,Laban Choudhury,Bhopal,East,Retail,2023-09-30
37525,Advik Sabharwal,Agra,West,Manufacturing,2025-10-09
37526,Nitesh Mani,Thiruvananthapuram,West,Healthcare,2025-09-24
37527,Zayan Kakar,Aurangabad,West,Retail,2024-06-05
37528,Kala Jaggi,Chennai,South,Manufacturing,2024-09-18
37529,Meghana Reddy,Muzaffarpur,East,Technology,2025-03-14
37530,Amruta Warrior,Bally,South,Technology,2024-05-29
37531,Vasatika Pau,Udupi,South,Finance,2025-04-06
37532,Xavier Bakshi,Bihar Sharif,South,Technology,2025-06-01
37533,Vedant Singh,Aurangabad,West,Education,2023-06-25
37534,Radha Kant,Uluberia,West,Healthcare,2025-12-08
37535,Bahadurjit Salvi,Satara,East,Healthcare,2024-05-26
37536,Gunbir Kapadia,Hubli–Dharwad,North,Retail,2026-01-02
37537,Tejas Lad,Kavali,South,Manufacturing,2024-11-04
37538,Viraj Dyal,Kamarhati,West,Manufacturing,2023-11-29
37539,Anamika Menon,Bhimavaram,South,Manufacturing,2024-04-03
37540,Aachal Kala,Bulandshahr,South,Technology,2024-09-29
37541,Yashica Bahri,Davanagere,North,Manufacturing,2024-07-28
37542,Harita Mani,Shivpuri,South,Finance,2024-11-20
37543,Lakshit Bail,Jehanabad,North,Retail,2023-08-27
37544,Abha Bhattacharyya,Bhiwani,East,Finance,2026-03-25
37545,Quincy Palan,Bhiwani,West,Finance,2024-05-16
37546,Yasti Banerjee,Surat,South,Retail,2024-05-02
37547,Ati Konda,Siliguri,West,Manufacturing,2023-07-06
37548,Anusha Nadkarni,Sirsa,West,Education,2025-11-12
37549,Advaith Dora,Orai,West,Finance,2023-11-30
37550,Yutika Gade,Motihari,South,Manufacturing,2026-01-26
37551,Hemangini Goswami,Sangli-Miraj & Kupwad,West,Technology,2024-08-16
37552,Adweta Pradhan,Begusarai,West,Education,2024-02-29
37553,Jagvi Badal,Raipur,East,Healthcare,2025-09-20
37554,Jai Som,Hospet,West,Education,2023-07-23
37555,Madhav Purohit,Chandrapur,North,Finance,2025-12-13
37556,Nitara Babu,Delhi,South,Finance,2024-04-03
37557,Om Borah,Khandwa,West,Retail,2024-12-18
37558,Frederick Chawla,Bally,South,Technology,2025-04-28
37559,Zarna Khurana,Ramagundam,South,Manufacturing,2025-02-26
37560,George Krish,Anand,South,Education,2025-05-23
37561,Jalsa Kala,Morena,West,Finance,2024-01-18
37562,Karan Puri,Tezpur,North,Education,2023-12-03
37563,Vivaan Varghese,Bijapur,North,Manufacturing,2025-01-28
37564,Yadavi Sodhi,Dibrugarh,North,Technology,2024-10-04
37565,Avi Lata,Dharmavaram,South,Technology,2025-11-03
37566,Ikbal Bava,Nanded,South,Manufacturing,2024-01-31
37567,Ladli Maharaj,Shimla,West,Manufacturing,2025-04-23
37568,Falguni Tella,Chennai,West,Technology,2025-07-09
37569,Zarna Pant,Tenali,West,Technology,2023-06-29
37570,Dalaja Sachdev,Hosur,East,Manufacturing,2024-03-13
37571,Nakul Chad,Bhilai,North,Finance,2023-05-09
37572,Kai Chowdhury,Belgaum,North,Retail,2025-10-23
37573,David Pant,Shivpuri,North,Manufacturing,2023-11-05
37574,Benjamin Pandya,Salem,South,Finance,2024-02-29
37575,Bhavani Chadha,Khandwa,North,Technology,2025-09-18
37576,Gunbir Ben,Dibrugarh,North,Healthcare,2025-03-13
37577,Aayush Rout,Gwalior,West,Retail,2024-11-15
37578,Keya Lal,Mira-Bhayandar,North,Retail,2023-05-20
37579,Wishi Brar,Srinagar,North,Education,2024-01-15
37580,Januja Kulkarni,Singrauli,East,Education,2025-02-21
37581,Yachana Bahri,Avadi,North,Healthcare,2025-10-29
37582,Girish Nagy,Imphal,West,Technology,2024-03-11
37583,Eesha Lata,Bhusawal,North,Retail,2025-12-16
37584,Eiravati Sastry,Haldia,East,Healthcare,2025-04-16
